"","GISJOIN","GISJOIN_T","COUNTY_CODE","STATEA","COUNTYA","TRACTA","BLOCKA","whites","blacks","asians","native_americans","others","latino"
"302574","G26016305654002023","G2601630565400",26163,26,163,565400,2023,47,0,0,0,0,0
"302575","G26016305654002024","G2601630565400",26163,26,163,565400,2024,34,0,0,0,0,0
"302576","G26016305654002025","G2601630565400",26163,26,163,565400,2025,33,0,0,0,2,0
"302577","G26016305654002026","G2601630565400",26163,26,163,565400,2026,14,0,0,0,0,0
"302578","G26016305654002027","G2601630565400",26163,26,163,565400,2027,0,0,0,0,0,0
"302579","G26016305654002028","G2601630565400",26163,26,163,565400,2028,0,0,1,0,0,0
"302580","G26016305654002029","G2601630565400",26163,26,163,565400,2029,48,0,0,0,0,0
"302581","G26016305654002030","G2601630565400",26163,26,163,565400,2030,14,0,0,0,0,0
"302582","G26016305655001000","G2601630565500",26163,26,163,565500,1000,331,7,7,3,5,4
"302583","G26016305655001001","G2601630565500",26163,26,163,565500,1001,23,0,0,0,0,0
"302584","G26016305655001002","G2601630565500",26163,26,163,565500,1002,29,0,0,0,1,0
"302585","G26016305655001003","G2601630565500",26163,26,163,565500,1003,22,9,3,0,0,1
"302586","G26016305655001004","G2601630565500",26163,26,163,565500,1004,37,7,0,0,0,2
"302587","G26016305655001005","G2601630565500",26163,26,163,565500,1005,13,0,0,0,0,0
"302588","G26016305655002000","G2601630565500",26163,26,163,565500,2000,64,0,0,0,0,0
"302589","G26016305655002001","G2601630565500",26163,26,163,565500,2001,40,0,0,0,0,0
"302590","G26016305655002002","G2601630565500",26163,26,163,565500,2002,63,0,0,0,1,0
"302591","G26016305655002003","G2601630565500",26163,26,163,565500,2003,45,0,3,0,0,1
"302592","G26016305655002004","G2601630565500",26163,26,163,565500,2004,45,0,0,0,5,0
"302593","G26016305655002005","G2601630565500",26163,26,163,565500,2005,82,3,4,1,11,1
"302594","G26016305655002006","G2601630565500",26163,26,163,565500,2006,43,0,0,0,0,0
"302595","G26016305655002007","G2601630565500",26163,26,163,565500,2007,44,0,0,0,0,1
"302596","G26016305655002008","G2601630565500",26163,26,163,565500,2008,20,0,0,0,0,0
"302597","G26016305656001000","G2601630565600",26163,26,163,565600,1000,9,0,0,0,0,0
"302598","G26016305656001001","G2601630565600",26163,26,163,565600,1001,213,17,8,0,10,9
"302599","G26016305656001002","G2601630565600",26163,26,163,565600,1002,81,2,0,0,1,1
"302600","G26016305656001003","G2601630565600",26163,26,163,565600,1003,98,0,0,0,1,7
"302601","G26016305656001004","G2601630565600",26163,26,163,565600,1004,109,0,0,0,0,0
"302602","G26016305656001005","G2601630565600",26163,26,163,565600,1005,116,0,1,0,1,3
"302603","G26016305656001006","G2601630565600",26163,26,163,565600,1006,98,0,1,0,7,5
"302604","G26016305656001007","G2601630565600",26163,26,163,565600,1007,52,0,0,0,2,2
"302605","G26016305656001008","G2601630565600",26163,26,163,565600,1008,111,0,0,1,1,0
"302606","G26016305656001009","G2601630565600",26163,26,163,565600,1009,123,0,0,0,2,0
"302607","G26016305656001010","G2601630565600",26163,26,163,565600,1010,123,1,0,0,0,0
"302608","G26016305656001011","G2601630565600",26163,26,163,565600,1011,80,0,1,0,0,0
"302609","G26016305656001012","G2601630565600",26163,26,163,565600,1012,85,2,0,0,0,1
"302610","G26016305656001013","G2601630565600",26163,26,163,565600,1013,82,10,0,0,0,2
"302611","G26016305656001014","G2601630565600",26163,26,163,565600,1014,0,0,0,0,0,0
"302612","G26016305656001015","G2601630565600",26163,26,163,565600,1015,0,0,0,0,0,0
"302613","G26016305656002000","G2601630565600",26163,26,163,565600,2000,274,25,8,0,3,10
"302614","G26016305656002001","G2601630565600",26163,26,163,565600,2001,103,4,0,0,2,0
"302615","G26016305656002002","G2601630565600",26163,26,163,565600,2002,62,0,0,0,0,0
"302616","G26016305656002003","G2601630565600",26163,26,163,565600,2003,73,3,0,0,0,3
"302617","G26016305656002004","G2601630565600",26163,26,163,565600,2004,33,0,2,1,0,0
"302618","G26016305656002005","G2601630565600",26163,26,163,565600,2005,36,0,0,0,0,3
"302619","G26016305656002006","G2601630565600",26163,26,163,565600,2006,67,0,8,0,0,0
"302620","G26016305656002007","G2601630565600",26163,26,163,565600,2007,52,0,4,1,0,0
"302621","G26016305656002008","G2601630565600",26163,26,163,565600,2008,85,0,2,0,0,0
"302622","G26016305656002009","G2601630565600",26163,26,163,565600,2009,79,2,0,0,0,1
"302623","G26016305656002010","G2601630565600",26163,26,163,565600,2010,79,0,0,1,5,5
"302624","G26016305656002011","G2601630565600",26163,26,163,565600,2011,76,0,0,1,0,3
"302625","G26016305657001000","G2601630565700",26163,26,163,565700,1000,56,0,0,0,0,0
"302626","G26016305657001001","G2601630565700",26163,26,163,565700,1001,68,0,0,0,0,1
"302627","G26016305657001002","G2601630565700",26163,26,163,565700,1002,196,67,25,2,12,16
"302628","G26016305657001003","G2601630565700",26163,26,163,565700,1003,29,6,2,0,0,0
"302629","G26016305657001004","G2601630565700",26163,26,163,565700,1004,14,0,3,0,0,0
"302630","G26016305657001005","G2601630565700",26163,26,163,565700,1005,2,0,0,0,0,2
"302631","G26016305657001006","G2601630565700",26163,26,163,565700,1006,55,6,2,0,0,0
"302632","G26016305657001007","G2601630565700",26163,26,163,565700,1007,287,29,15,0,4,6
"302633","G26016305657001008","G2601630565700",26163,26,163,565700,1008,31,3,1,0,2,2
"302634","G26016305657001009","G2601630565700",26163,26,163,565700,1009,11,0,4,0,0,0
"302635","G26016305657001010","G2601630565700",26163,26,163,565700,1010,11,13,7,0,1,1
"302636","G26016305657001011","G2601630565700",26163,26,163,565700,1011,40,11,12,0,5,2
"302637","G26016305657001012","G2601630565700",26163,26,163,565700,1012,86,24,23,1,0,3
"302638","G26016305657001013","G2601630565700",26163,26,163,565700,1013,31,4,0,1,12,4
"302639","G26016305657001014","G2601630565700",26163,26,163,565700,1014,69,5,0,1,0,2
"302640","G26016305657001015","G2601630565700",26163,26,163,565700,1015,3,0,0,0,0,0
"302641","G26016305657001016","G2601630565700",26163,26,163,565700,1016,24,3,0,0,0,3
"302642","G26016305657001017","G2601630565700",26163,26,163,565700,1017,66,1,5,0,3,1
"302643","G26016305657001018","G2601630565700",26163,26,163,565700,1018,21,0,0,0,0,3
"302644","G26016305657002000","G2601630565700",26163,26,163,565700,2000,91,0,1,0,1,2
"302645","G26016305657002001","G2601630565700",26163,26,163,565700,2001,190,1,0,0,2,0
"302646","G26016305657002002","G2601630565700",26163,26,163,565700,2002,469,1,4,1,6,8
"302647","G26016305657002003","G2601630565700",26163,26,163,565700,2003,69,2,0,0,1,2
"302648","G26016305657002004","G2601630565700",26163,26,163,565700,2004,57,0,1,0,9,0
"302649","G26016305657002005","G2601630565700",26163,26,163,565700,2005,88,4,0,0,5,11
"302650","G26016305657002006","G2601630565700",26163,26,163,565700,2006,123,2,2,1,3,0
"302651","G26016305657002007","G2601630565700",26163,26,163,565700,2007,21,3,0,0,0,1
"302652","G26016305657002008","G2601630565700",26163,26,163,565700,2008,22,3,7,0,0,0
"302653","G26016305657002009","G2601630565700",26163,26,163,565700,2009,263,0,6,1,2,16
"302654","G26016305657002010","G2601630565700",26163,26,163,565700,2010,32,6,0,0,1,0
"302655","G26016305657002011","G2601630565700",26163,26,163,565700,2011,82,0,1,0,0,1
"302656","G26016305657002012","G2601630565700",26163,26,163,565700,2012,74,0,0,0,0,0
"302657","G26016305657002013","G2601630565700",26163,26,163,565700,2013,73,0,1,0,1,0
"302658","G26016305657002014","G2601630565700",26163,26,163,565700,2014,79,0,4,0,0,0
"302659","G26016305657002015","G2601630565700",26163,26,163,565700,2015,107,0,0,1,0,1
"302660","G26016305657002016","G2601630565700",26163,26,163,565700,2016,10,2,1,0,2,0
"302661","G26016305657002017","G2601630565700",26163,26,163,565700,2017,26,0,0,0,0,0
"302662","G26016305658001000","G2601630565800",26163,26,163,565800,1000,487,25,7,1,6,6
"302663","G26016305658001001","G2601630565800",26163,26,163,565800,1001,68,31,0,0,5,3
"302664","G26016305658001002","G2601630565800",26163,26,163,565800,1002,18,4,0,0,0,0
"302665","G26016305658001003","G2601630565800",26163,26,163,565800,1003,59,18,0,1,0,0
"302666","G26016305658001004","G2601630565800",26163,26,163,565800,1004,59,0,0,0,0,3
"302667","G26016305658001005","G2601630565800",26163,26,163,565800,1005,192,0,10,0,2,4
"302668","G26016305658001006","G2601630565800",26163,26,163,565800,1006,76,0,4,1,2,0
"302669","G26016305658001007","G2601630565800",26163,26,163,565800,1007,78,0,2,0,2,0
"302670","G26016305658001008","G2601630565800",26163,26,163,565800,1008,23,0,0,0,0,0
"302671","G26016305658001009","G2601630565800",26163,26,163,565800,1009,119,0,0,0,2,7
"302672","G26016305658001010","G2601630565800",26163,26,163,565800,1010,100,11,6,0,8,18
"302673","G26016305658001011","G2601630565800",26163,26,163,565800,1011,103,0,0,0,0,2
"302674","G26016305658002000","G2601630565800",26163,26,163,565800,2000,99,3,1,0,0,1
"302675","G26016305658002001","G2601630565800",26163,26,163,565800,2001,114,1,1,0,1,6
"302676","G26016305658002002","G2601630565800",26163,26,163,565800,2002,116,2,0,0,1,1
"302677","G26016305658002003","G2601630565800",26163,26,163,565800,2003,56,0,0,0,0,0
"302678","G26016305658002004","G2601630565800",26163,26,163,565800,2004,111,0,4,0,0,1
"302679","G26016305658002005","G2601630565800",26163,26,163,565800,2005,53,0,0,0,0,0
"302680","G26016305658002006","G2601630565800",26163,26,163,565800,2006,115,6,0,0,6,3
"302681","G26016305658002007","G2601630565800",26163,26,163,565800,2007,77,2,0,0,0,0
"302682","G26016305658002008","G2601630565800",26163,26,163,565800,2008,78,0,0,0,0,0
"302683","G26016305658002009","G2601630565800",26163,26,163,565800,2009,126,0,0,0,4,0
"302684","G26016305658002010","G2601630565800",26163,26,163,565800,2010,119,0,4,1,6,2
"302685","G26016305658002011","G2601630565800",26163,26,163,565800,2011,130,7,1,0,0,3
"302686","G26016305658002012","G2601630565800",26163,26,163,565800,2012,122,0,0,1,0,3
"302687","G26016305658002013","G2601630565800",26163,26,163,565800,2013,113,0,2,3,0,0
"302688","G26016305658002014","G2601630565800",26163,26,163,565800,2014,57,0,0,0,0,3
"302689","G26016305658002015","G2601630565800",26163,26,163,565800,2015,66,0,0,0,1,0
"302690","G26016305658002016","G2601630565800",26163,26,163,565800,2016,132,0,0,0,0,4
"302691","G26016305658003000","G2601630565800",26163,26,163,565800,3000,22,0,0,0,0,0
"302692","G26016305658003001","G2601630565800",26163,26,163,565800,3001,35,0,0,0,0,5
"302693","G26016305658003002","G2601630565800",26163,26,163,565800,3002,28,0,0,0,3,4
"302694","G26016305658003003","G2601630565800",26163,26,163,565800,3003,43,0,0,0,0,0
"302695","G26016305658003004","G2601630565800",26163,26,163,565800,3004,76,0,0,0,0,0
"302696","G26016305658003005","G2601630565800",26163,26,163,565800,3005,104,0,2,0,0,2
"302697","G26016305658003006","G2601630565800",26163,26,163,565800,3006,112,0,0,0,0,0
"302698","G26016305658003007","G2601630565800",26163,26,163,565800,3007,61,0,0,1,0,3
"302699","G26016305658003008","G2601630565800",26163,26,163,565800,3008,68,0,1,0,1,0
"302700","G26016305658003009","G2601630565800",26163,26,163,565800,3009,83,0,0,0,0,8
"302701","G26016305658003010","G2601630565800",26163,26,163,565800,3010,60,0,0,0,2,8
"302702","G26016305658003011","G2601630565800",26163,26,163,565800,3011,56,0,2,0,0,0
"302703","G26016305658003012","G2601630565800",26163,26,163,565800,3012,34,0,0,0,0,0
"302704","G26016305658003013","G2601630565800",26163,26,163,565800,3013,32,0,0,4,0,0
"302705","G26016305658003014","G2601630565800",26163,26,163,565800,3014,43,2,0,0,0,1
"302706","G26016305658003015","G2601630565800",26163,26,163,565800,3015,6,0,1,0,0,0
"302707","G26016305659001000","G2601630565900",26163,26,163,565900,1000,173,71,21,1,9,8
"302708","G26016305659001001","G2601630565900",26163,26,163,565900,1001,27,0,0,0,0,0
"302709","G26016305659001002","G2601630565900",26163,26,163,565900,1002,27,0,0,0,0,2
"302710","G26016305659001003","G2601630565900",26163,26,163,565900,1003,325,0,13,2,3,8
"302711","G26016305659001004","G2601630565900",26163,26,163,565900,1004,41,0,0,2,1,2
"302712","G26016305659001005","G2601630565900",26163,26,163,565900,1005,59,0,0,0,1,0
"302713","G26016305659001006","G2601630565900",26163,26,163,565900,1006,93,4,0,0,1,5
"302714","G26016305659001007","G2601630565900",26163,26,163,565900,1007,172,5,9,0,1,4
"302715","G26016305659001008","G2601630565900",26163,26,163,565900,1008,180,0,4,0,4,2
"302716","G26016305659001009","G2601630565900",26163,26,163,565900,1009,74,0,0,0,0,4
"302717","G26016305659001010","G2601630565900",26163,26,163,565900,1010,74,0,0,0,2,1
"302718","G26016305659001011","G2601630565900",26163,26,163,565900,1011,82,1,3,0,7,2
"302719","G26016305659001012","G2601630565900",26163,26,163,565900,1012,166,0,0,1,0,9
"302720","G26016305659002000","G2601630565900",26163,26,163,565900,2000,156,2,1,1,4,12
"302721","G26016305659002001","G2601630565900",26163,26,163,565900,2001,73,4,0,0,0,0
"302722","G26016305659002002","G2601630565900",26163,26,163,565900,2002,79,3,0,0,3,2
"302723","G26016305659002003","G2601630565900",26163,26,163,565900,2003,67,2,0,0,0,2
"302724","G26016305659002004","G2601630565900",26163,26,163,565900,2004,185,5,0,0,3,3
"302725","G26016305659002005","G2601630565900",26163,26,163,565900,2005,76,0,0,0,1,0
"302726","G26016305659002006","G2601630565900",26163,26,163,565900,2006,270,17,6,1,8,4
"302727","G26016305664001000","G2601630566400",26163,26,163,566400,1000,0,0,0,0,2,0
"302728","G26016305664001001","G2601630566400",26163,26,163,566400,1001,133,150,9,1,17,11
"302729","G26016305664001002","G2601630566400",26163,26,163,566400,1002,7,0,0,0,0,0
"302730","G26016305664001003","G2601630566400",26163,26,163,566400,1003,174,26,0,1,7,10
"302731","G26016305664001004","G2601630566400",26163,26,163,566400,1004,79,0,0,0,0,2
"302732","G26016305664001005","G2601630566400",26163,26,163,566400,1005,3,0,0,0,0,0
"302733","G26016305664001006","G2601630566400",26163,26,163,566400,1006,0,0,0,0,0,0
"302734","G26016305664001007","G2601630566400",26163,26,163,566400,1007,0,0,0,0,0,0
"302735","G26016305664001008","G2601630566400",26163,26,163,566400,1008,22,0,0,0,0,0
"302736","G26016305664001009","G2601630566400",26163,26,163,566400,1009,7,0,0,0,0,1
"302737","G26016305664001010","G2601630566400",26163,26,163,566400,1010,13,0,0,0,0,0
"302738","G26016305664002000","G2601630566400",26163,26,163,566400,2000,0,0,0,0,0,0
"302739","G26016305664002001","G2601630566400",26163,26,163,566400,2001,56,0,2,0,0,0
"302740","G26016305664002002","G2601630566400",26163,26,163,566400,2002,49,0,0,0,0,1
"302741","G26016305664002003","G2601630566400",26163,26,163,566400,2003,17,0,0,0,0,0
"302742","G26016305664002004","G2601630566400",26163,26,163,566400,2004,32,0,7,0,0,1
"302743","G26016305664002005","G2601630566400",26163,26,163,566400,2005,1,0,0,0,1,0
"302744","G26016305664002006","G2601630566400",26163,26,163,566400,2006,23,2,0,0,0,0
"302745","G26016305664002007","G2601630566400",26163,26,163,566400,2007,18,0,0,0,0,0
"302746","G26016305664002008","G2601630566400",26163,26,163,566400,2008,17,0,0,0,0,0
"302747","G26016305664002009","G2601630566400",26163,26,163,566400,2009,0,0,0,0,0,0
"302748","G26016305664002010","G2601630566400",26163,26,163,566400,2010,0,0,0,0,0,0
"302749","G26016305664002011","G2601630566400",26163,26,163,566400,2011,25,11,1,1,0,0
"302750","G26016305664002012","G2601630566400",26163,26,163,566400,2012,13,0,0,0,0,0
"302751","G26016305664002013","G2601630566400",26163,26,163,566400,2013,10,1,0,0,0,0
"302752","G26016305664002014","G2601630566400",26163,26,163,566400,2014,41,0,0,0,1,0
"302753","G26016305664002015","G2601630566400",26163,26,163,566400,2015,50,6,0,1,5,0
"302754","G26016305664002016","G2601630566400",26163,26,163,566400,2016,29,3,0,0,0,0
"302755","G26016305664002017","G2601630566400",26163,26,163,566400,2017,0,0,0,0,0,0
"302756","G26016305664002018","G2601630566400",26163,26,163,566400,2018,24,3,0,0,1,0
"302757","G26016305664002019","G2601630566400",26163,26,163,566400,2019,0,0,0,0,0,0
"302758","G26016305664002020","G2601630566400",26163,26,163,566400,2020,0,0,0,0,0,0
"302759","G26016305664002021","G2601630566400",26163,26,163,566400,2021,26,2,0,0,0,1
"302760","G26016305664002022","G2601630566400",26163,26,163,566400,2022,6,43,0,0,2,1
"302761","G26016305664002023","G2601630566400",26163,26,163,566400,2023,10,0,0,0,0,0
"302762","G26016305664002024","G2601630566400",26163,26,163,566400,2024,40,0,0,0,0,0
"302763","G26016305664002025","G2601630566400",26163,26,163,566400,2025,17,4,0,0,0,0
"302764","G26016305665001000","G2601630566500",26163,26,163,566500,1000,61,0,0,0,1,0
"302765","G26016305665001001","G2601630566500",26163,26,163,566500,1001,63,0,2,0,5,0
"302766","G26016305665001002","G2601630566500",26163,26,163,566500,1002,55,0,1,0,0,0
"302767","G26016305665001003","G2601630566500",26163,26,163,566500,1003,40,0,0,0,0,4
"302768","G26016305665001004","G2601630566500",26163,26,163,566500,1004,103,0,0,0,0,0
"302769","G26016305665001005","G2601630566500",26163,26,163,566500,1005,53,0,0,1,0,2
"302770","G26016305665001006","G2601630566500",26163,26,163,566500,1006,53,0,0,0,0,0
"302771","G26016305665001007","G2601630566500",26163,26,163,566500,1007,53,4,0,0,10,4
"302772","G26016305665001008","G2601630566500",26163,26,163,566500,1008,47,0,0,0,0,0
"302773","G26016305665001009","G2601630566500",26163,26,163,566500,1009,33,0,0,0,0,0
"302774","G26016305665001010","G2601630566500",26163,26,163,566500,1010,54,0,0,0,0,1
"302775","G26016305665001011","G2601630566500",26163,26,163,566500,1011,139,3,3,0,2,1
"302776","G26016305665001012","G2601630566500",26163,26,163,566500,1012,178,10,2,0,4,0
"302777","G26016305665001013","G2601630566500",26163,26,163,566500,1013,0,0,0,0,0,0
"302778","G26016305665001014","G2601630566500",26163,26,163,566500,1014,33,0,0,0,0,2
